iter	spmv	dot	vecops	comm	allreduce	sync	other
181	0.000933885574	5.53131104e-05	2.19345093e-05	0	0	0	0
182	0.000934123993	5.7220459e-05	2.2649765e-05	0	0	0	0
183	0.000934123993	5.60283661e-05	2.38418579e-05	0	0	0	0
184	0.000936985016	5.38825989e-05	2.31266022e-05	0	0	0	0
185	0.000934123993	5.62667847e-05	2.2649765e-05	0	0	0	0
186	0.0009329319	5.38825989e-05	2.40802765e-05	0	0	0	0
187	0.000933885574	5.31673431e-05	2.28881836e-05	0	0	0	0
188	0.0009329319	5.31673431e-05	2.40802765e-05	0	0	0	0
189	0.000935077667	5.41210175e-05	2.2649765e-05	0	0	0	0
190	0.000933885574	5.29289246e-05	2.43186951e-05	0	0	0	0
191	0.000934123993	5.41210175e-05	2.16960907e-05	0	0	0	0
192	0.000934123993	5.29289246e-05	2.19345093e-05	0	0	0	0
193	0.000933885574	5.41210175e-05	2.31266022e-05	0	0	0	0
194	0.000933885574	5.29289246e-05	2.40802765e-05	0	0	0	0
195	0.000934123993	5.31673431e-05	2.28881836e-05	0	0	0	0
196	0.000934123993	5.45978546e-05	2.21729279e-05	0	0	0	0
197	0.0009329319	5.50746918e-05	2.19345093e-05	0	0	0	0
198	0.000933885574	5.41210175e-05	2.40802765e-05	0	0	0	0
199	0.000934839249	5.91278076e-05	2.40802765e-05	0	0	0	0
