iter	spmv	dot	vecops	comm	allreduce	sync	other
135	3.40938568e-05	7.79628754e-05	3.0040741e-05	0	0	0	0
136	3.40938568e-05	7.9870224e-05	2.98023224e-05	0	0	0	0
137	3.38554382e-05	7.7009201e-05	3.02791595e-05	0	0	0	0
138	3.40938568e-05	7.60555267e-05	3.0040741e-05	0	0	0	0
139	3.48091125e-05	7.79628754e-05	3.02791595e-05	0	0	0	0
140	3.38554382e-05	7.60555267e-05	2.98023224e-05	0	0	0	0
141	3.40938568e-05	7.7009201e-05	2.98023224e-05	0	0	0	0
142	3.40938568e-05	7.7009201e-05	3.09944153e-05	0	0	0	0
143	3.43322754e-05	7.79628754e-05	2.98023224e-05	0	0	0	0
144	3.43322754e-05	7.79628754e-05	2.88486481e-05	0	0	0	0
145	3.40938568e-05	7.82012939e-05	3.07559967e-05	0	0	0	0
146	3.38554382e-05	7.72476196e-05	3.0040741e-05	0	0	0	0
147	3.38554382e-05	8.10623169e-05	3.0040741e-05	0	0	0	0
148	3.29017639e-05	7.62939453e-05	3.09944153e-05	0	0	0	0
149	3.38554382e-05	7.60555267e-05	2.90870667e-05	0	0	0	0
150	3.40938568e-05	7.79628754e-05	3.0040741e-05	0	0	0	0
151	3.40938568e-05	7.89165497e-05	2.90870667e-05	0	0	0	0
152	3.40938568e-05	7.82012939e-05	2.88486481e-05	0	0	0	0
153	3.29017639e-05	7.58171082e-05	3.02791595e-05	0	0	0	0
154	3.38554382e-05	7.79628754e-05	3.0040741e-05	0	0	0	0
155	3.38554382e-05	7.91549683e-05	3.0040741e-05	0	0	0	0
156	3.31401825e-05	7.79628754e-05	3.09944153e-05	0	0	0	0
157	3.38554382e-05	7.9870224e-05	2.93254852e-05	0	0	0	0
158	3.38554382e-05	7.91549683e-05	3.0040741e-05	0	0	0	0
159	3.38554382e-05	7.7009201e-05	3.09944153e-05	0	0	0	0
160	3.40938568e-05	7.60555267e-05	3.0040741e-05	0	0	0	0
161	3.38554382e-05	7.82012939e-05	3.0040741e-05	0	0	0	0
162	3.38554382e-05	7.7009201e-05	3.09944153e-05	0	0	0	0
163	3.38554382e-05	7.89165497e-05	2.90870667e-05	0	0	0	0
164	3.31401825e-05	7.79628754e-05	2.98023224e-05	0	0	0	0
